ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202510899,ACC-36368,Mid-Market,West Midlands,phone,Reporting,how_to,Critical,2026-02-22 15:06:00,Sunday,15,12.0,6015.69,5,-1.0,Account team escalated a customer case connected to Reporting. Main issue: how to.,82,0,0,36.0,Ava,21,202.8598581763132,171.92138899586826,0,2026-02-25 13:02:52,1,69.95,Critical,1
TCK-202510900,ACC-28412,Mid-Market,South East,chat,Api Integration,data_quality,High,2026-01-28 14:22:00,Wednesday,14,16.0,6441.59,4,0.386,Ticket raised through support queue for API Integration; customer notes data quality and asks for next steps.,109,0,0,59.0,Grace,1,7.3672279907983595,412.34605783825464,0,2026-01-30 11:16:12,1,44.9,Critical,1
TCK-202510901,ACC-58261,Enterprise,Scotland,web,Mobile App,performance,Critical,2025-11-28 08:08:00,Friday,8,42.0,136006.86,2,-0.72,Client asks for urgent support regarding performance; impact: the customer is threatening cancellation.,103,0,0,21.0,Amelia,19,13.132979949571887,69.47504430255397,0,2025-11-30 04:57:54,1,44.83,Critical,1
TCK-202510902,ACC-40014,SMB,East Midlands,email,Reporting,billing_query,Medium,2025-11-11 09:00:00,Tuesday,9,10.0,14542.66,0,0.225,Ticket raised through support queue for Reporting; customer notes billing query and asks for next steps.,104,0,0,52.0,Harry,1,0.9838356478514265,897.5850774730189,0,2025-11-12 07:28:08,0,22.47,Medium,0
TCK-202510903,ACC-63441,SMB,Scotland,phone,Payments,integration_failure,Critical,2025-09-13 03:10:00,Saturday,3,16.0,28122.06,7,-0.009,Account team escalated a customer case connected to Payments. Main issue: integration failure. escalate.,104,1,0,44.0,Amelia,18,8.985841917719437,806.969488743184,0,2025-09-14 10:54:17,1,31.74,Critical,1
TCK-202510904,ACC-31688,Public Sector,Northern Ireland,web,Mobile App,bug,High,2025-09-05 00:21:00,Friday,0,17.0,30342.81,3,-0.009,The user cannot complete a workflow in Mobile App. Error appears during bug.,76,0,0,22.0,Amelia,28,3.042776863313387,388.9616616496357,0,2025-09-06 01:30:11,1,25.15,Critical,1
TCK-202510905,ACC-33126,Enterprise,West Midlands,email,Reporting,how_to,Critical,2026-02-03 06:52:00,Tuesday,6,0.0,50353.11,3,-0.725,Ticket raised through support queue for Reporting; customer notes how to and asks for next steps.,97,0,0,11.0,Leo,38,43.061395011504025,150.9818060634754,1,2026-02-03 13:21:25,0,6.49,Critical,0
TCK-202510906,ACC-24987,Enterprise,Yorkshire,email,Mobile App,integration_failure,Critical,2025-12-01 15:58:00,Monday,15,15.0,73301.3,0,-0.807,Ticket raised through support queue for Mobile App; customer notes integration failure and asks for next steps. immediately.,124,1,0,34.0,George,33,21.320225446042265,292.927892917564,0,2025-12-02 20:00:13,1,28.04,Critical,1
TCK-202510907,ACC-66324,SMB,South West,email,Account Access,how_to,Medium,2026-01-04 04:49:00,Sunday,4,22.0,5263.15,6,-0.708,Customer reports how to in Account Access. They need help because several end users are affected.,97,0,0,21.0,Sophie,54,6.633650981687103,3.2794959610230676,0,2026-01-04 07:26:53,0,2.63,Medium,0
TCK-202510908,ACC-93820,SMB,West Midlands,web,Workflow Automation,service_outage,Critical,2025-09-07 20:40:00,Sunday,20,50.0,20405.77,5,-0.438,The user cannot complete a workflow in Workflow Automation. Error appears during service outage. ASAP.,102,1,0,30.0,Leo,56,16.38140574016868,373.9037849483467,0,2025-09-09 06:18:37,1,33.64,Critical,1
TCK-202510909,ACC-21244,SMB,West Midlands,web,Api Integration,billing_query,Low,2025-11-08 01:00:00,Saturday,1,22.0,5266.4,0,0.742,Ticket raised through support queue for API Integration; customer notes billing query and asks for next steps.,110,0,0,29.0,Sophie,45,13.41274425308184,4.652694984829112,0,2025-11-08 16:16:18,0,15.27,Low,0
TCK-202510910,ACC-32079,SMB,West Midlands,email,Security,performance,Critical,2026-01-07 01:32:00,Wednesday,1,38.0,44449.7,2,0.228,Ticket raised through support queue for Security; customer notes performance and asks for next steps.,101,0,0,40.0,Grace,13,4.209215759916352,778.4263488819901,0,2026-01-07 23:07:09,1,21.59,Critical,1
TCK-202510911,ACC-62752,SMB,London,email,Mobile App,integration_failure,Critical,2025-10-06 14:18:00,Monday,14,4.0,23729.11,0,0.563,Customer reports integration failure in Mobile App. They need help because several end users are affected. urgent.,114,1,0,37.0,Amelia,14,10.360614378274317,1017.3485371540911,0,2025-10-07 15:17:52,1,25.0,Critical,1
TCK-202510912,ACC-65878,Mid-Market,West Midlands,email,Api Integration,refund_request,Critical,2026-02-07 09:27:00,Saturday,9,0.0,2434.72,7,-0.5,Client asks for urgent support regarding refund request; impact: the renewal review is due.,91,0,0,69.0,Isla,38,18.30756994166657,906.2293883006873,0,2026-02-08 21:21:28,1,35.91,Critical,1
TCK-202510913,ACC-68181,SMB,Greater Manchester,email,Security,bug,High,2025-10-22 11:22:00,Wednesday,11,19.0,31227.39,1,0.403,Account team escalated a customer case connected to Security. Main issue: bug.,78,0,0,16.0,Oliver,17,9.650367968001365,465.6836219959799,0,2025-10-23 10:37:44,0,23.26,High,0
TCK-202510914,ACC-59188,Mid-Market,Yorkshire,phone,Payments,refund_request,Critical,2025-10-06 14:06:00,Monday,14,19.0,22752.81,9,-0.051,Customer reports refund request in Payments. They need help because a senior stakeholder is waiting.,100,0,0,52.0,Leo,38,44.38662291040844,868.3066696502891,0,2025-10-08 06:40:56,1,40.58,Critical,1
TCK-202510915,ACC-12320,SMB,Wales,chat,Reporting,performance,Medium,2026-02-02 01:53:00,Monday,1,45.0,1026.07,1,0.416,Client asks for urgent support regarding performance; impact: several end users are affected.,93,0,0,61.0,Grace,40,11.544865021767208,248.22240333979707,0,2026-02-03 08:33:00,0,30.67,Medium,0
TCK-202510916,ACC-78288,SMB,Northern Ireland,web,Api Integration,bug,High,2026-02-24 18:37:00,Tuesday,18,11.0,17967.72,1,-0.257,Ticket raised through support queue for API Integration; customer notes bug and asks for next steps.,100,0,0,0.0,Muhammad,18,29.5217724221844,229.84339168140974,1,2026-02-25 18:12:27,0,23.59,High,0
TCK-202510917,ACC-44897,Enterprise,Wales,chat,Account Access,billing_query,Critical,2025-10-02 04:21:00,Thursday,4,14.0,334513.7,3,-0.449,Ticket raised through support queue for Account Access; customer notes billing query and asks for next steps. Customer mentions credit.,135,0,1,47.0,Muhammad,6,36.816085000873,723.7078890358569,0,2025-10-03 21:28:31,1,41.13,Critical,1
TCK-202510918,ACC-87581,SMB,Wales,partner portal,Account Access,access_request,Medium,2026-02-24 13:37:00,Tuesday,13,52.0,10449.78,0,0.272,Account team escalated a customer case connected to Account Access. Main issue: access request.,95,0,0,41.0,Leo,1,0.03825758160634594,375.2721309018778,0,2026-02-25 13:47:27,0,24.17,Medium,0
TCK-202510919,ACC-50716,SMB,East Midlands,phone,Billing,service_outage,High,2025-09-07 07:41:00,Sunday,7,8.0,956.75,3,0.027,Client asks for urgent support regarding service outage; impact: a senior stakeholder is waiting. deadline.,107,1,0,2.0,Harry,4,13.717963530632373,635.0019039733415,1,2025-09-08 03:02:17,0,19.35,High,0
TCK-202510920,ACC-78211,SMB,Scotland,web,Reporting,data_quality,Medium,2025-10-05 08:07:00,Sunday,8,41.0,18670.46,2,0.487,Account team escalated a customer case connected to Reporting. Main issue: data quality.,88,0,0,20.0,Ava,5,6.897061630796342,198.68871822966864,0,2025-10-06 07:37:07,0,23.5,Medium,0
TCK-202510921,ACC-89448,Mid-Market,Scotland,web,Payments,performance,High,2025-09-07 10:05:00,Sunday,10,5.0,16720.79,1,0.08,Client asks for urgent support regarding performance; impact: a senior stakeholder is waiting.,94,0,0,68.0,Grace,29,0.6987148255425276,401.27512150117997,0,2025-09-08 10:28:51,1,24.4,Critical,1
TCK-202510922,ACC-17227,SMB,Yorkshire,email,Data Export,how_to,Low,2025-11-15 19:02:00,Saturday,19,37.0,14124.88,2,0.199,Client asks for urgent support regarding how to; impact: the customer is threatening cancellation.,98,0,0,12.0,Noah,25,0.8028871518484906,2.560767105443491,0,2025-11-16 05:17:32,0,10.26,Low,0
TCK-202510923,ACC-99928,Enterprise,South West,phone,Data Export,data_quality,Critical,2025-10-26 22:32:00,Sunday,22,30.0,64389.96,1,-0.028,The user cannot complete a workflow in Data Export. Error appears during data quality.,86,0,0,32.0,Grace,3,24.227509115621388,386.41699870610574,0,2025-10-27 20:21:59,1,21.83,Critical,1
TCK-202510924,ACC-58433,SMB,South East,email,Payments,service_outage,Critical,2025-11-13 05:28:00,Thursday,5,24.0,4360.41,2,-0.294,Account team escalated a customer case connected to Payments. Main issue: service outage. urgent.,97,1,0,51.0,Harry,14,1.9423221563589814,689.7140818312978,0,2025-11-14 11:29:31,1,30.03,Critical,1
TCK-202510925,ACC-40873,Enterprise,London,phone,Data Export,data_quality,Critical,2025-10-03 21:50:00,Friday,21,32.0,43429.02,9,0.626,The user cannot complete a workflow in data export. Error appears during data quality. deadline.,96,1,0,31.0,Ava,31,17.648543820026457,627.8806175809127,0,2025-10-05 09:19:07,1,35.49,Critical,1
TCK-202510926,ACC-58299,SMB,West Midlands,phone,Security,billing_query,High,2025-12-13 04:04:00,Saturday,4,2.0,23381.1,1,-0.073,The user cannot complete a workflow in Security. Error appears during billing query. Customer mentions refund.,110,0,1,3.0,Noah,30,15.591852416949985,3.48927434641986,0,2025-12-13 21:46:13,0,17.7,High,0
TCK-202510927,ACC-21748,SMB,London,web,Data Export,data_quality,Critical,2025-11-03 08:38:00,Monday,8,16.0,508988.01,2,0.188,Account team escalated a customer case connected to Data Export. Main issue: data quality.,90,0,0,70.0,Leo,31,15.022879760288086,1085.5320830572402,0,2025-11-04 09:34:30,1,24.94,Critical,1
TCK-202510928,ACC-19856,Public Sector,South East,phone,Billing,access_request,High,2025-12-31 08:57:00,Wednesday,8,45.0,30501.22,0,0.946,The user cannot complete a workflow in Billing. Error appears during access request.,84,0,0,31.0,Noah,18,3.385068758086329,234.92285476762513,0,2026-01-01 00:09:32,0,15.21,High,0
TCK-202510929,ACC-23512,SMB,South West,chat,Billing,bug,Critical,2025-09-26 16:28:00,Friday,16,27.0,10917.68,5,-0.511,The user cannot complete a workflow in Billing. Error appears during bug.,73,0,0,70.0,Muhammad,15,16.04053626451244,1416.5183362774746,0,2025-09-28 03:27:29,1,34.99,Critical,1
TCK-202510930,ACC-59847,Enterprise,Scotland,web,Account Access,billing_query,Critical,2026-01-02 04:55:00,Friday,4,68.0,75001.38,2,0.085,Account team escalated a customer case connected to Account Access. Main issue: billing query. ASAP.,100,1,0,30.0,George,7,12.61920225579759,658.4433004918194,0,2026-01-03 15:11:32,1,34.28,Critical,1
TCK-202510931,ACC-96197,SMB,Scotland,chat,Security,billing_query,Medium,2025-11-08 14:11:00,Saturday,14,23.0,5419.94,0,0.218,Customer reports billing query in Security. They need help because several end users are affected. Customer mentions refund.,124,0,1,51.0,George,8,6.624854175993751,936.819065081462,0,2025-11-09 11:37:40,0,21.44,Medium,0
TCK-202510932,ACC-62333,SMB,Yorkshire,web,Data Export,billing_query,High,2026-02-05 05:22:00,Thursday,5,39.0,38415.68,3,-0.045,The user cannot complete a workflow in Data Export. Error appears during billing query.,87,0,0,19.0,Amelia,2,23.953136773713005,702.7857614671677,0,2026-02-06 05:41:56,1,24.33,Critical,1
TCK-202510933,ACC-22184,Enterprise,Greater Manchester,web,Payments,integration_failure,Critical,2025-11-11 22:33:00,Tuesday,22,23.0,247897.63,1,-1.0,Customer reports integration failure in Payments. They need help because the customer is threatening cancellation. critical.,124,1,0,30.0,Oliver,12,12.403086980378431,495.25894493072593,0,2025-11-13 02:34:04,1,28.02,Critical,1
TCK-202510934,ACC-91996,Enterprise,East Midlands,web,Workflow Automation,bug,Critical,2025-10-09 09:41:00,Thursday,9,19.0,127630.69,2,0.176,The user cannot complete a workflow in Workflow Automation. Error appears during bug.,85,0,0,18.0,Sophie,28,0.5627762299550917,454.1123534219259,0,2025-10-10 07:27:47,1,21.78,Critical,1
TCK-202510935,ACC-32231,SMB,Wales,chat,Reporting,integration_failure,Medium,2025-12-09 21:31:00,Tuesday,21,27.0,9380.96,0,0.15,Ticket raised through support queue for Reporting; customer notes integration failure and asks for next steps. critical.,120,1,0,7.0,Sophie,44,0.919545632758556,360.77089518579743,0,2025-12-10 11:35:08,0,14.07,Medium,0
TCK-202510936,ACC-84388,SMB,Wales,phone,Security,performance,Critical,2025-10-05 13:35:00,Sunday,13,13.0,17723.75,1,0.006,Client asks for urgent support regarding performance; impact: monthly reporting is delayed. blocked.,100,1,0,18.0,Ava,1,4.7384972483336005,478.5959512031442,0,2025-10-06 10:17:56,0,20.72,Low,0
TCK-202510937,ACC-15373,Mid-Market,South West,phone,Mobile App,how_to,Medium,2025-11-22 03:03:00,Saturday,3,18.0,4743.3,7,0.615,Ticket raised through support queue for Mobile App; customer notes how to and asks for next steps.,98,0,0,31.0,Amelia,23,9.171163542508705,123.80140663092664,0,2025-11-22 22:16:12,0,19.22,Medium,0
TCK-202510938,ACC-68438,Enterprise,Wales,email,Billing,access_request,Critical,2026-02-05 17:47:00,Thursday,17,41.0,59194.28,0,0.129,Account team escalated a customer case connected to Billing. Main issue: access request.,88,0,0,21.0,George,18,9.929138721943254,320.3483183190297,0,2026-02-07 03:56:29,1,34.16,Critical,1
TCK-202510939,ACC-79610,Public Sector,Scotland,web,Account Access,performance,Critical,2025-12-02 08:50:00,Tuesday,8,0.0,43729.48,3,-0.048,Customer reports performance in Account Access. They need help because monthly reporting is delayed.,100,0,0,41.0,Grace,30,2.5125063166165944,732.8104799357174,0,2025-12-03 11:31:53,1,26.7,Critical,1
TCK-202510940,ACC-23510,SMB,South West,chat,Reporting,how_to,Medium,2026-01-07 17:27:00,Wednesday,17,27.0,6204.69,1,-0.257,The user cannot complete a workflow in Reporting. Error appears during how to.,78,0,0,40.0,Amelia,21,10.199142522641015,270.53908505540073,0,2026-01-08 11:03:20,0,17.61,Medium,0
TCK-202510941,ACC-15588,SMB,Scotland,chat,Billing,data_quality,Critical,2025-12-14 08:49:00,Sunday,8,12.0,8797.55,0,0.55,The user cannot complete a workflow in API Integration. Error appears during data quality. deadline.,100,1,0,60.0,Oliver,17,13.373949089814998,1005.6551461532171,0,2025-12-15 08:11:42,1,23.38,Critical,1
TCK-202510942,ACC-24063,Mid-Market,West Midlands,email,Api Integration,access_request,High,2026-02-16 01:41:00,Monday,1,50.0,44707.99,0,-0.482,Account team escalated a customer case connected to API Integration. Main issue: access request.,96,0,0,35.0,Sophie,24,2.3347409642985983,1133.2426153021688,0,2026-02-16 07:33:10,1,5.87,High,0
TCK-202510943,ACC-16623,SMB,Northern Ireland,phone,Reporting,bug,High,2026-01-16 12:40:00,Friday,12,28.0,26655.32,0,0.248,The user cannot complete a workflow in reporting. Error appears during bug.,75,0,0,39.0,Ava,2,12.288704790830076,949.8314833322897,0,2026-01-17 15:53:02,1,27.22,High,1
TCK-202510944,ACC-36725,SMB,London,partner portal,Reporting,access_request,Medium,2025-11-16 07:23:00,Sunday,7,32.0,13294.75,7,0.339,Ticket raised through support queue for Reporting; customer notes access request and asks for next steps.,105,0,0,19.0,Noah,65,4.772833891007021,357.2320957812954,0,2025-11-17 01:40:19,0,18.29,Medium,0
TCK-202510945,ACC-64888,Enterprise,Greater Manchester,chat,Account Access,data_quality,Medium,2025-10-11 01:34:00,Saturday,1,42.0,16217.4,2,0.369,Account team escalated a customer case connected to Account Access. Main issue: data quality.,93,0,0,16.0,Amelia,17,0.8837691273242211,1084.9854229883472,0,2025-10-11 14:57:35,0,13.39,Medium,0
TCK-202510946,ACC-95346,Mid-Market,Wales,web,Mobile App,billing_query,High,2025-10-20 05:03:00,Monday,5,27.0,12447.33,7,0.05,Customer reports billing query in Mobile App. They need help because payment processing is blocked.,99,0,0,8.0,Mia,20,21.470183988022605,574.3002807023868,1,2025-10-21 14:21:28,1,33.31,Critical,1
TCK-202510947,ACC-98714,Enterprise,London,web,Security,access_request,Medium,2025-09-07 16:04:00,Sunday,16,12.0,19595.42,0,0.808,Client asks for urgent support regarding access request; impact: the customer is threatening cancellation.,106,0,0,34.0,George,1,20.70236318277321,370.4854945133306,0,2025-09-07 22:50:46,0,6.78,Medium,0
TCK-202510948,ACC-36005,Enterprise,Scotland,chat,Api Integration,performance,Critical,2026-02-07 06:06:00,Saturday,6,53.0,256743.83,0,0.308,The user cannot complete a workflow in API Integration. Error appears during performance.,89,0,0,42.0,Isla,13,2.838606155354859,858.2270915631548,0,2026-02-08 07:58:35,1,25.88,Critical,1
TCK-202510949,ACC-88699,Mid-Market,Northern Ireland,phone,Account Access,integration_failure,Critical,2026-01-10 22:20:00,Saturday,22,6.0,17371.51,0,-0.277,Client asks for urgent support regarding integration failure; impact: the customer is threatening cancellation. deadline.,121,1,0,13.0,Sophie,11,3.229874390952378,368.7861771172453,0,2026-01-12 00:07:22,1,25.79,Critical,1
TCK-202510950,ACC-80089,Mid-Market,Wales,web,Data Export,how_to,Low,2025-12-26 19:17:00,Friday,19,26.0,9959.04,1,0.585,Ticket raised through support queue for Data Export; customer notes how to and asks for next steps.,99,0,0,6.0,Grace,15,24.207451927839095,14.123685250122238,0,2025-12-27 06:18:01,0,11.02,Low,0
TCK-202510951,ACC-64741,SMB,South East,email,Workflow Automation,how_to,High,2025-10-14 16:41:00,Tuesday,16,38.0,5629.19,0,-0.244,Customer reports how to in Workflow Automation. They need help because the renewal review is due.,97,0,0,74.0,Amelia,38,12.566500166848648,881.5448983936387,1,2025-10-15 04:26:14,0,11.75,High,0
TCK-202510952,ACC-96371,Mid-Market,London,chat,Billing,integration_failure,Critical,2026-02-27 19:22:00,Friday,19,43.0,5753.31,0,0.561,Client asks for urgent support regarding integration failure; impact: the customer is threatening cancellation. deadline.,121,1,0,33.0,Amelia,15,97.55614911545224,631.4356701284368,0,2026-03-01 07:40:54,1,36.32,Critical,1
TCK-202510953,ACC-23097,Mid-Market,London,web,Payments,performance,Critical,2026-02-14 17:35:00,Saturday,17,39.0,17655.51,3,0.239,Customer reports performance in Payments. They need help because an integration partner is blocked.,99,0,0,62.0,Harry,27,22.181351392075992,441.67512672051214,0,2026-02-15 23:44:38,1,30.16,Critical,1
TCK-202510954,ACC-87233,Enterprise,East Midlands,email,Reporting,integration_failure,Critical,2025-10-19 16:12:00,Sunday,16,45.0,41141.29,5,-1.0,Ticket raised through support queue for Reporting; customer notes integration failure and asks for next steps. escalate.,120,1,0,57.0,Sophie,28,42.75336707436068,1252.3661667085244,0,2025-10-21 18:11:32,1,49.99,Critical,1
TCK-202510955,ACC-42611,Mid-Market,East Midlands,email,Payments,how_to,Critical,2025-12-20 02:50:00,Saturday,2,13.0,24254.79,1,0.164,The user cannot complete a workflow in Payments. Error appears during how to.,77,0,0,26.0,Ava,24,3.685759221385484,157.3351525137829,0,2025-12-21 02:04:04,1,23.23,Critical,1
TCK-202510956,ACC-63454,SMB,South West,phone,Account Access,billing_query,Medium,2025-12-08 01:45:00,Monday,1,37.0,5582.39,4,-0.094,Client asks for urgent support regarding billing query; impact: an integration partner is blocked. Customer mentions credit.,124,0,1,33.0,Ava,15,10.190678055091952,581.8375947969953,0,2025-12-08 05:44:08,0,3.99,Medium,0
TCK-202510957,ACC-30813,SMB,West Midlands,web,Data Export,bug,High,2025-11-29 17:01:00,Saturday,17,38.0,20764.71,0,0.201,Account team escalated a customer case connected to Data Export. Main issue: bug.,81,0,0,40.0,Ava,21,1.8523139387060468,832.8866020225253,0,2025-11-30 05:12:35,0,12.19,High,0
TCK-202510958,ACC-25994,Enterprise,Northern Ireland,web,Mobile App,integration_failure,Critical,2025-11-02 00:06:00,Sunday,0,1.0,39455.94,2,0.457,Client asks for urgent support regarding integration failure; impact: the customer is threatening cancellation. ASAP.,117,1,0,48.0,Amelia,28,22.289350385114933,532.3891295264555,0,2025-11-03 14:05:44,1,38.0,Critical,1
TCK-202510959,ACC-39622,Enterprise,London,web,Payments,how_to,Critical,2025-09-14 15:58:00,Sunday,15,5.0,75039.08,0,1.0,Ticket raised through support queue for Payments; customer notes how to and asks for next steps.,96,0,0,20.0,Ava,8,2.885191852587124,2.4050846408479747,0,2025-09-15 05:20:14,1,13.37,Critical,1
TCK-202510960,ACC-97174,Public Sector,South West,chat,Security,data_quality,Critical,,Thursday,23,60.0,23144.9,10,0.027,Ticket raised through support queue for Security; customer notes data quality and asks for next steps. escalate.,112,1,0,61.0,Noah,16,36.89411982623513,620.5849069913974,0,2025-10-25 17:48:51,1,42.46,Critical,1
TCK-202510961,ACC-83546,Enterprise,South West,email,Data Export,billing_query,Critical,2025-11-08 03:36:00,Saturday,3,13.0,116390.48,0,0.495,Customer reports billing query in Data Export. They need help because payment processing is blocked.,100,0,0,14.0,Noah,10,31.25241969429449,241.3123627654471,0,2025-11-08 16:06:35,1,12.51,Critical,1
TCK-202510962,ACC-56763,SMB,East Midlands,phone,Security,integration_failure,Critical,2025-09-17 02:04:00,Wednesday,2,5.0,9398.73,1,-0.339,Account team escalated a customer case connected to Security. Main issue: integration failure. critical.,104,1,0,53.0,Sophie,17,20.37745978554559,561.2953275053118,0,2025-09-18 01:32:12,1,23.47,Critical,1
TCK-202510963,ACC-11320,SMB,Greater Manchester,chat,Reporting,data_quality,High,2025-09-15 07:40:00,Monday,7,33.0,13338.91,0,-0.05,Account team escalated a customer case connected to reporting. Main issue: data quality.,88,0,0,44.0,Leo,2,15.99323192211671,656.6208102680016,0,2025-09-16 19:33:59,1,35.9,Critical,1
TCK-202510964,ACC-31038,SMB,Northern Ireland,chat,Account Access,refund_request,High,2025-11-13 05:00:00,Thursday,5,25.0,38789.31,2,0.474,Ticket raised through support queue for Account Access; customer notes refund request and asks for next steps.,110,0,0,23.0,Mia,15,19.386557206706325,297.6192620305405,0,2025-11-13 22:25:14,0,17.42,High,0
TCK-202510965,ACC-31475,SMB,Greater Manchester,chat,Workflow Automation,billing_query,High,2025-10-30 06:04:00,Thursday,6,28.0,27174.64,3,-0.227,Ticket raised through support queue for Workflow Automation; customer notes billing query and asks for next steps.,114,0,0,25.0,Ava,38,10.369523296649636,588.7693782541016,0,2025-10-31 05:01:00,0,22.95,High,0
TCK-202510966,ACC-99639,Public Sector,Wales,partner portal,Mobile App,performance,High,2026-01-22 17:39:00,Thursday,17,33.0,23145.59,2,0.087,Account team escalated a customer case connected to Mobile App. Main issue: performance.,88,0,0,17.0,Leo,33,23.299278060387707,29.100651459727782,0,2026-01-24 13:17:53,1,43.65,High,1
TCK-202510967,ACC-67721,SMB,Yorkshire,chat,Billing,service_outage,Critical,2025-09-26 19:50:00,Friday,19,25.0,15741.05,2,0.4,Customer reports service outage in Billing. They need help because the renewal review is due. deadline.,103,1,0,48.0,Harry,28,1.716115411555116,709.4012216784042,0,2025-09-28 03:50:37,1,32.01,Critical,1
TCK-202510968,ACC-73755,Mid-Market,London,email,Workflow Automation,how_to,High,2026-01-11 16:07:00,Sunday,16,0.0,9155.7,3,-0.588,Client asks for urgent support regarding how to; impact: the customer is threatening cancellation.,98,0,0,51.0,George,21,20.51499446312396,974.7854489847881,0,2026-01-13 05:18:01,1,37.18,High,1
TCK-202510969,ACC-54710,Enterprise,Yorkshire,email,Security,billing_query,Critical,2025-10-28 09:22:00,Tuesday,9,12.0,69123.43,3,0.401,Ticket raised through support queue for security; customer notes billing query and asks for next steps. Customer mentions chargeback.,133,0,1,64.0,Noah,13,14.356821742495358,332.78746266629025,0,2025-10-29 11:26:08,1,26.07,Critical,1
TCK-202510970,ACC-76000,Mid-Market,Yorkshire,chat,Security,integration_failure,High,2025-09-03 21:13:00,Wednesday,21,0.0,6831.6,1,0.465,Customer reports integration failure in Security. They need help because the customer is threatening cancellation. critical.,124,1,0,36.0,Noah,32,8.090341129273387,297.65111808303084,0,2025-09-05 07:19:12,1,34.1,High,1
TCK-202510971,ACC-38576,SMB,East Midlands,chat,Data Export,billing_query,High,2025-10-27 04:34:00,Monday,4,18.0,3693.96,0,-0.596,Client asks for urgent support regarding billing query; impact: the customer is threatening cancellation.,105,0,0,37.0,George,7,44.47077912254743,394.0803253934603,0,2025-10-28 04:06:39,0,23.54,High,0
TCK-202510972,ACC-88595,SMB,East Midlands,email,Workflow Automation,bug,Medium,2025-10-05 12:19:00,Sunday,12,44.0,18744.33,1,0.815,Account team escalated a customer case connected to Workflow Automation. Main issue: bug.,89,0,0,10.0,Oliver,40,10.160466233711704,230.85592843715168,0,2025-10-05 20:09:30,0,7.84,Medium,0
TCK-202510973,ACC-50489,Mid-Market,Yorkshire,email,Account Access,bug,Critical,2025-09-13 14:09:00,Saturday,14,24.0,495279.14,8,0.104,Account team escalated a customer case connected to Account Access. Main issue: bug.,84,0,0,47.0,Oliver,2,42.48295107720468,1379.8487329908546,1,2025-09-15 08:21:00,1,42.2,Critical,1
TCK-202510974,ACC-38420,SMB,South West,partner portal,Payments,bug,Medium,2026-02-01 13:32:00,Sunday,13,63.0,2993.54,1,0.196,The user cannot complete a workflow in Payments. Error appears during bug.,74,0,0,35.0,Muhammad,8,26.15807183342676,6.613951248229663,0,2026-02-02 05:17:57,0,15.77,Medium,0
TCK-202510975,ACC-16849,Enterprise,Scotland,email,Security,integration_failure,Critical,2026-01-22 06:44:00,Thursday,6,34.0,21109.25,2,0.17,Account team escalated a customer case connected to Security. Main issue: integration failure. urgent.,102,1,0,0.0,Leo,10,23.917323244405868,3.0654832455167993,0,2026-01-23 07:31:53,1,24.8,Critical,1
TCK-202510976,ACC-74047,SMB,Northern Ireland,web,Payments,billing_query,Medium,2025-09-25 01:06:00,Thursday,1,50.0,5264.13,0,0.343,Customer reports billing query in Payments. They need help because the issue affects only one user. critical.,109,1,0,17.0,Amelia,9,4.739398896209597,350.60499725676146,0,2025-09-25 14:10:23,0,13.07,Medium,0
TCK-202510977,ACC-70589,SMB,West Midlands,partner portal,Mobile App,integration_failure,Critical,2025-11-04 07:04:00,Tuesday,7,27.0,18255.45,3,-0.995,Client asks for urgent support regarding integration failure; impact: the issue affects only one user. escalate.,112,1,0,25.0,Leo,24,6.027461623777118,747.0731094098062,0,2025-11-05 18:08:45,1,35.08,Critical,1
TCK-202510978,ACC-42708,SMB,Wales,email,Workflow Automation,bug,High,2025-10-05 15:19:00,Sunday,15,9.0,6257.61,3,-0.152,Customer reports bug in Workflow Automation. They need help because the renewal review is due.,94,0,0,37.0,Harry,4,16.059751169678503,874.5048912151416,1,2025-10-06 12:20:58,1,21.03,High,0
TCK-202510979,ACC-17413,SMB,Yorkshire,email,Account Access,performance,Critical,2025-09-17 14:21:00,Wednesday,14,47.0,10176.16,0,-0.158,The user cannot complete a workflow in Account Access. Error appears during performance.,88,0,0,33.0,Noah,2,15.94003598802917,359.8668523469351,0,2025-09-18 14:51:01,1,24.5,Critical,1
TCK-202510980,ACC-22731,Mid-Market,Wales,email,Security,access_request,Medium,2025-11-20 20:40:00,Thursday,20,42.0,14264.68,0,-0.83,Client asks for urgent support regarding access request; impact: a compliance deadline is near.,95,0,0,19.0,Ava,41,6.88574193362087,268.3430381742898,0,2025-11-21 10:33:29,0,13.89,Medium,0
TCK-202510981,ACC-19447,Mid-Market,Yorkshire,web,Account Access,integration_failure,High,2025-10-29 17:10:00,Wednesday,17,16.0,10413.48,0,0.631,Ticket raised through support queue for Account Access; customer notes integration failure and asks for next steps. ASAP.,121,1,0,2.0,Sophie,19,35.41933220490489,350.1543709203776,0,2025-10-30 13:31:19,1,20.36,High,0
